id,nombre,partido,municipio,cp,latitud,longitud
28519,EL DIVISADERO,RAMON LISTA,GENERAL MOSCONI,3637,-23.3932288,-61.9443893
8569,EL ESPINILLO,PILAGAS,EL ESPINILLO,3615,-24.9799888,-58.5537877
28513,EL ESTANQUE,RAMON LISTA,GENERAL MOSCONI,3637,-23.0066089,-62.2965349
28623,EL FAVORITO,RAMON LISTA,EL POTRILLO,3636,-23.1804828,-62.0329883
8617,EL GATO,PIRANE,MAYOR VICENTE E VILLAFAÑE,3601,-26.1681507,-58.9373756
23873,EL GUAJHO,PIRANE,,3606,-25.7231039,-59.1519068
28468,EL LECHERON,BERMEJO,POZO DE MAZA,3634,-23.5025028,-61.5446354
28469,EL LINDERO,BERMEJO,LOS CHIRIGUANOS,3634,-23.7306737,-61.3360231
28493,EL MILAGRO,MATACOS,ING GUILLERMO NICASIO JUAREZ,3636,-23.4975484,-62.0336287
22810,EL MIRADOR,PATIÑO,,3630,-24.6266385,-60.9335856
22542,EL MISTOLAR,MATACOS,,3636,-24.2433242,-61.9409297
8501,EL OCULTO,PATIÑO,,3624,-25.1027181,-59.8178112
23874,EL PALMAR,PIRANE,,3606,-25.8536151,-59.1605603
17842,EL PALO SANTO,BERMEJO,,3634,-23.8615453,-60.9729238
8589,EL PARAISO,PILCOMAYO,LAGUNA NAINECK,3610,-25.1951683,-58.0056277
17845,EL PARAISO,BERMEJO,,3634,-24.0343778,-60.5801258
22815,EL PERDIDO,PATIÑO,BARTOLOME DE LAS CASAS,3630,-25.9136567,-59.7330009
23875,EL POI,PIRANE,VILLA DOS TRECE,3606,-26.0210588,-59.3275393
23278,EL POMBERO,PILAGAS,TRES LAGUNAS,3611,-25.3716704,-58.6667767
8503,EL PORTEÑO,PATIÑO,VILLA GENERAL GUEMES,3620,-24.7273161,-59.5906825
22545,EL POTRERITO,BERMEJO,LOS CHIRIGUANOS,3636,-24.3043291,-61.8160370
28626,EL POTRILLO,RAMON LISTA,EL POTRILLO,3636,-23.1585270,-62.0062390
22820,EL QUEBRACHO,PATIÑO,POSTA CAMBIO ZALAZAR,3630,-24.0437903,-59.9953605
23878,EL QUEBRANTO,PIRANE,,3606,-25.6466559,-58.7546924
8523,EL QUEMADO,PATIÑO,LAS LOMITAS,3624,-24.4743528,-60.2561070
8379,EL QUEMADO,BERMEJO,LAGUNA YEMA,3636,-24.0001074,-60.9851940
28470,EL QUIMIL,BERMEJO,POZO DE MAZA,3634,-23.5166135,-61.7082480
27779,EL RECODO,PILCOMAYO,,3611,-25.2998749,-58.3657696
8504,EL RECREO,PATIÑO,EL RECREO,3626,-25.0394709,-59.2859265
17899,EL REMANSO,BERMEJO,,3634,-23.9869702,-60.4582311
23881,EL RESGUARDO,PIRANE,PALO SANTO,3606,-25.3879041,-59.1705999
24112,EL ROSADO,RAMON LISTA,GENERAL MOSCONI,3636,-22.7385943,-62.2748656
28508,EL ROSARIO,RAMON LISTA,GENERAL MOSCONI,3637,-22.7153604,-62.3186459
